,ACTIVE,UPDATE_SOURCE,DELETE_FLAG,BU_ID,CREATED_BY,CREATION_DATE,LAST_UPDATED_BY,LAST_UPDATE_DATE,WHAT_TO_RUN,SL_NO,JOB_TYPE,JOB_SHORT_NAME,DESCRIPTION,JOB_NAME,JOB_ID,END_DATE,START_DATE,PARAM_ID,LINE_SL_NO,LINE_ACTIVE,PARAM_NAME,PARAM_PROMPT,PARAM_TYPE,PARAM_FORMAT,PARAM_DEFAULT_VALUE,PARAM_DESCRIPTION,PARAM_START_DATE,PARAM_END_DATE
364,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,MAJENTOEXPORT,None,MAJENTOEXPORT,116,None,None,422,19,Y,P_FILE0HEADER,FILE0  HEADER,CHAR,None,":sku,:store_view_code,:attribute_set_code,:product_type,:categories,:product_websites,:name,:description,:short_description,:weight,:product_online,:tax_class_name,:visibility,:price,:special_price,:special_price_from_date,:special_price_to_date,:meta_title,:meta_keywords,:meta_description,:created_at,:updated_at,:new_from_date,:new_to_date,:display_product_options_in,:map_price,:msrp_display_actual_price_type,:country_of_manufacture,:additional_attributes,:qty,:out_of_stock_qty,:use_config_min_qty,:is_qty_decimal,:allow_backorders,:use_config_backorders,:min_cart_qty,:use_config_min_sale_qty,:max_cart_qty,:use_config_max_sale_qty,:is_in_stock,:use_config_notify_stock_qty,:manage_stock,:use_config_manage_stock,:use_config_qty_increments,:qty_increments,:use_config_enable_qty_inc,:enable_qty_increments,:is_decimal_divided,:website_id,:deferred_stock_update,:use_config_deferred_stock_update,:related_skus,:crosssell_skus,:upsell_skus",None,None,None
365,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,MAJENTOEXPORT,None,MAJENTOEXPORT,116,None,None,423,20,Y,P_FILE0COLUMNS,FILE0 COLUMNS,CHAR,None,"2,,$Default,$simple,199,$base,10,70,9,108,$1,58,$Catalog.Search,131,,,,8,91,94,,,,,$Block after Info Column,,$Use config,,$has_options=0.quantity_and_stock_status=In Stock.required_options=0,63,$0,$1,$0,$0,$1,$1,$0,$0,$1,$1,$1,$0,$1,$1,$0,$1,$0,$0,$1,$0,$1,,,",None,None,None
366,N,API,None,1,None,2011-03-31 21:49:19,29.0,2012-01-29 16:28:22,NOTIFICATION_PKG.MONITORLAYAWAY,99,PL/SQL,MONITOR LAYAWAY,None,MONITOR LAYAWAY,32,None,None,137,1,Y,P_GROUP,GROUP,CHAR,None,MONITOR LAYAWAY,None,None,None
367,N,API,None,1,None,2011-04-24 21:32:39,29.0,2012-01-29 16:28:22,SNAPSHOT_PKG.POPALLSNAPSHOTS,99,PL/SQL,POPULATE SNAPSHOT,None,POPULATE ALL SNAPSHOTS,34,None,None,147,1,Y,P_WHAT,WHAT,CHAR,None,ALL,None,None,None
368,N,API,None,1,None,2011-04-24 21:32:39,29.0,2012-01-29 16:28:22,SNAPSHOT_PKG.POPALLSNAPSHOTS,99,PL/SQL,POPULATE SNAPSHOT,None,POPULATE ALL SNAPSHOTS,34,None,None,148,2,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
369,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,PURGE_PKG.PURGE_TABLES,1,PL/SQL,PURGETABLES,None,PURGE TABLES,96,None,None,357,1,Y,P_LOOKUP,REFERENCE,CHAR,None,PURGE_TABLES,None,None,None
370,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_QTYINSTOCK01,10,PL/SQL,QTY IN STOCKORDER,None,QTY IN STOCK AND ORDER,53,None,None,241,1,Y,P_FORWHOM,IDENTIFIER,CHAR,None,None,None,None,None
371,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_QTYINSTOCK01,10,PL/SQL,QTY IN STOCKORDER,None,QTY IN STOCK AND ORDER,53,None,None,242,2,Y,P_FILENAME,FILENAME,CHAR,None,QTYINSTOCK.TXT,None,None,None
372,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_QTYINSTOCK01,10,PL/SQL,QTY IN STOCKORDER,None,QTY IN STOCK AND ORDER,53,None,None,243,3,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
373,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_QTYINSTOCK01,10,PL/SQL,QTY IN STOCKORDER,None,QTY IN STOCK AND ORDER,53,None,None,244,4,Y,P_HINT,HINT,CHAR,None,FULL,None,None,None
374,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_QTYINSTOCK01,10,PL/SQL,QTY IN STOCKORDER,None,QTY IN STOCK AND ORDER,53,None,None,245,5,Y,P_DELIMITER,DELIMITER,CHAR,None,|,None,None,None
375,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_QTYINSTOCK01,10,PL/SQL,QTY IN STOCKORDER,None,QTY IN STOCK AND ORDER,53,None,None,283,6,Y,P_QTYPERCENT,QTY PERCENT,CHAR,None,100,None,None,None
376,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_QTYINSTOCK01,10,PL/SQL,QTY IN STOCKORDER,None,QTY IN STOCK AND ORDER,53,None,None,396,7,Y,P_INCLUDEBOM,INCLUDE BOM,CHAR,None,N,None,None,None
377,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,INV_REQUISITION_PKG.AUTOMANAGE_REQUISITION,1,PL/SQL,REQAUTOAPPROVE,None,REQUISITION AUTO APPROVE,75,None,None,307,1,Y,P_TOLOCATIONID,LOCATION ID,CHAR,None,2,None,None,None
378,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,INV_REQUISITION_PKG.AUTOMANAGE_REQUISITION,1,PL/SQL,REQAUTOAPPROVE,None,REQUISITION AUTO APPROVE,75,None,None,308,2,Y,P_ITEMID,ITEM ID,NUMBER,None,-1,None,None,None
379,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,INV_REQUISITION_PKG.AUTOMANAGE_REQUISITION,1,PL/SQL,REQAUTOAPPROVE,None,REQUISITION AUTO APPROVE,75,None,None,309,3,Y,P_HINT,HINT,CHAR,None,APPROVE,None,None,None
380,Y,API,None,1,None,2011-06-25 10:18:59,nan,2011-06-25 10:18:59,INV_REQUISITION_PKG. POPULATEREQUISITIONPUB,99,PL/SQL,REQAUTOPOP,None,REQUISITION AUTO POPULATE,40,None,None,175,1,Y,P_TOLOCATIONID,TO LOCATION ID,NUMBER,None,2,None,None,None
381,Y,API,None,1,None,2011-06-25 10:18:59,nan,2011-06-25 10:18:59,INV_REQUISITION_PKG. POPULATEREQUISITIONPUB,99,PL/SQL,REQAUTOPOP,None,REQUISITION AUTO POPULATE,40,None,None,176,2,Y,P_HINT,HINT,CHAR,None,CREATEHEADER,None,None,None
382,Y,API,None,1,None,2011-06-25 10:18:59,nan,2011-06-25 10:18:59,INV_REQUISITION_PKG. POPULATEREQUISITIONPUB,99,PL/SQL,REQAUTOPOP,None,REQUISITION AUTO POPULATE,40,None,None,177,3,Y,P_USERID,USER ID,NUMBER,None,0,None,None,None
383,Y,API,None,1,None,2011-06-25 10:18:59,nan,2011-06-25 10:18:59,INV_REQUISITION_PKG. POPULATEREQUISITIONPUB,99,PL/SQL,REQAUTOPOP,None,REQUISITION AUTO POPULATE,40,None,None,178,4,Y,P_REQSTATUS,STATUS,CHAR,None,APPROVED,None,None,None
384,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,424,1,Y,P_VIEWNAME,VIEW NAME,CHAR,None,EXP_SAGE_TRANS_V,None,None,None
385,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,425,2,Y,P_DIRNAME,DIRECTORY,CHAR,None,DIR_OUTBOUND,None,None,None
386,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,426,3,Y,P_FILENAME,FILE NAME,CHAR,None,sage_trans_$DATE$.csv,None,None,None
387,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,427,4,Y,P_CALLCODE,CALL CODE,CHAR,None,0,None,None,None
388,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,428,5,Y,P_DELIMITER,DELIMTER,CHAR,None,",",None,None,None
389,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,429,6,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
390,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,430,7,Y,P_HINT,HINT,CHAR,None,ALL,None,None,None
391,Y,API,None,1,None,2019-04-20 13:25:47,nan,2019-04-20 13:25:47,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE_TRANS01,None,SAGE TRANS 01,117,None,None,431,8,Y,P_WHERE,WHERE,CHAR,None,None,None,None,None
392,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,397,1,Y,P_VIEWNAME,VIEW NAME,CHAR,None,EXP_SAGE_TRANS_V,None,None,None
393,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,398,2,Y,P_DIRNAME,DIRECTORY,CHAR,None,DIR_OUTBOUND,None,None,None
394,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,399,3,Y,P_FILENAME,FILE NAME,CHAR,None,SAGE_TRANS_$DATE$.csv,None,None,None
395,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,400,4,Y,P_CALLCODE,CALL CODE,CHAR,None,0,None,None,None
396,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,401,5,Y,P_DELIMITER,DELIMTER,CHAR,None,",",None,None,None
397,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,402,6,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
398,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,403,7,Y,P_HINT,HINT,CHAR,None,ALL,None,None,None
399,Y,API,None,1,None,2016-05-18 09:30:41,29.0,2016-05-18 14:26:04,IMPEXP_PKG.EXPORT_VIEWDATAWITHFILTER,1,PL/SQL,SAGE TRANS01,None,SAGE TRANS01,115,None,None,404,8,Y,P_WHERE,WHERE,CHAR,None,WHERE LAST_UPDATE_DATE >= Trunc(Sysdate)-8,None,None,None
400,Y,API,None,1,None,2012-01-29 16:13:22,nan,2012-01-29 16:13:22,IMPEXP_PKG.AUTOIMPORT,90,PL/SQL,SALORDERIMP01,None,SALESORDER IMPORT 01,54,None,None,246,1,Y,P_HINT,HINT,CHAR,None,SALESORDER,None,None,None
401,Y,API,None,1,None,2012-01-29 16:13:22,nan,2012-01-29 16:13:22,IMPEXP_PKG.AUTOIMPORT,90,PL/SQL,SALORDERIMP01,None,SALESORDER IMPORT 01,54,None,None,247,2,Y,P_FILEPREFIX,FILEPREFIX,CHAR,None,SO%,None,None,None
402,Y,API,None,1,None,2012-01-29 16:13:22,nan,2012-01-29 16:13:22,IMPEXP_PKG.AUTOIMPORT,90,PL/SQL,SALORDERIMP01,None,SALESORDER IMPORT 01,54,None,None,248,3,Y,P_INDIRECTORY,INBOUND DIRECTORY,CHAR,None,DIR_ARIMPORT,None,None,None
403,Y,API,None,1,None,2012-01-29 16:13:22,nan,2012-01-29 16:13:22,IMPEXP_PKG.AUTOIMPORT,90,PL/SQL,SALORDERIMP01,None,SALESORDER IMPORT 01,54,None,None,249,4,Y,P_FILENAME,FILENAME,CHAR,None,None,None,None,None
404,Y,API,None,1,None,2012-01-29 16:13:22,nan,2012-01-29 16:13:22,IMPEXP_PKG.AUTOIMPORT,90,PL/SQL,SALORDERIMP01,None,SALESORDER IMPORT 01,54,None,None,250,5,Y,P_NOTIFGROUP,NOTIFGROUP,CHAR,None,OWNER GROUP,None,None,None
405,Y,API,None,1,None,2012-01-29 16:13:22,nan,2012-01-29 16:13:22,IMPEXP_PKG.AUTOIMPORT,90,PL/SQL,SALORDERIMP01,None,SALESORDER IMPORT 01,54,None,None,251,6,Y,P_LOCATIONID,LOCATION ID,CHAR,None,2,None,None,None
406,Y,API,None,1,None,2012-01-29 16:13:22,nan,2012-01-29 16:13:22,IMPEXP_PKG.AUTOIMPORT,90,PL/SQL,SALORDERIMP01,None,SALESORDER IMPORT 01,54,None,None,299,7,Y,P_NEXTACTION,NEXT ACTION,CHAR,None,APPROVE,None,None,None
407,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_VIEWDATA,12,PL/SQL,SIMILAR ITEMS 01,None,SIMILAR ITEMS 01,45,None,None,197,1,Y,P_VIEWNAME,VIEW NAME,CHAR,None, EXP_SIMILARITEMS1_V,None,None,None
408,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_VIEWDATA,12,PL/SQL,SIMILAR ITEMS 01,None,SIMILAR ITEMS 01,45,None,None,198,2,Y,P_FILENAME,FILE NAME,CHAR,None,LINKEDITEMS.TXT,None,None,None
409,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_VIEWDATA,12,PL/SQL,SIMILAR ITEMS 01,None,SIMILAR ITEMS 01,45,None,None,199,3,Y,P_CALLCODE,CALL CODE,CHAR,None,0,None,None,None
410,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_VIEWDATA,12,PL/SQL,SIMILAR ITEMS 01,None,SIMILAR ITEMS 01,45,None,None,200,4,Y,P_DELIMITER,DELIMTER,CHAR,None,|,None,None,None
411,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_VIEWDATA,12,PL/SQL,SIMILAR ITEMS 01,None,SIMILAR ITEMS 01,45,None,None,201,5,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
412,Y,API,None,1,None,2011-12-31 12:44:16,nan,2011-12-31 12:44:16,IMPEXP_PKG.EXPORT_VIEWDATA,12,PL/SQL,SIMILAR ITEMS 01,None,SIMILAR ITEMS 01,45,None,None,258,6,Y,P_HINT,HINT,CHAR,None,ALL,None,None,None
413,N,API,None,1,None,2010-09-03 15:32:10,2.0,2011-01-21 12:35:26,SNAPSHOT_PKG.SNAP_ITEMSUBLOC,50,PL/SQL,SNAPDAILYSTOCK,None,SNAPSHOT DAILY STOCK,9,None,None,102,1,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
414,N,API,None,1,None,2010-08-26 19:11:28,29.0,2012-01-29 16:28:22,SNAPSHOT_PKG.POPALLSNAPSHOTS,98,PL/SQL,SNAPALLSUMMARY,None,SNAPSHOT SUMMARIES,1,None,None,1,1,Y,P_WHAT,P_WHAT,CHAR,None,ALL,None,None,None
415,N,API,None,1,None,2010-08-26 19:11:28,29.0,2012-01-29 16:28:22,SNAPSHOT_PKG.POPALLSNAPSHOTS,98,PL/SQL,SNAPALLSUMMARY,None,SNAPSHOT SUMMARIES,1,None,None,105,2,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
416,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,345,1,Y,P_BATCHID,BATCH ID,NUMBER,None,0,None,None,None
417,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,346,2,Y,P_FILENAME,FILE NAME,CHAR,None,ITEMSTAGE.CSV,None,None,None
418,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,347,3,Y,P_DELIMITER,DELIMITER,CHAR,None,",",None,None,None
419,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,348,4,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
420,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,349,5,Y,P_FORWHOM,FOR WHOM,CHAR,None,EBUK,None,None,None
421,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,350,6,Y,P_HINT,HINT,CHAR,None,ALL,None,None,None
422,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,351,7,Y,P_INSTOCKONLY,INSTOCKONLY,CHAR,None,N,None,None,None
423,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,352,8,Y,P_SUBSTITUTE,SUBSTITUTE,CHAR,None,01,None,None,None
424,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,353,9,Y,P_MULTIGROUP,MULTIGROUP,CHAR,None,Y,None,None,None
425,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,354,10,Y,P_INCLUDEBOM,INCLUDEBOM,CHAR,None,Y,None,None,None
426,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,355,17,Y,P_APPLYSUFILTER,APPLY SU FILTER,NUMBER,None,0,None,None,None
427,Y,API,None,1,None,2015-10-02 18:51:14,nan,2015-10-02 18:51:14,IMPEXP_PKG.EXPORT_ITEMTEMPLATE03,0,PL/SQL,EXPITEMSTOSTAGE,None,STAGE ITEMS,95,None,None,356,18,Y,P_STAGE,STAGE,CHAR,None,YES,None,None,None
428,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,IMPEXP_PKG.EXPORT_ITEMOFFERS,11,PL/SQL,WEBSITEOFFER,None,WEB SITE OFFERS,74,None,None,300,1,Y,P_FILENAME,FILE NAME,CHAR,None,PRODUCT02.CSV,None,None,None
429,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,IMPEXP_PKG.EXPORT_ITEMOFFERS,11,PL/SQL,WEBSITEOFFER,None,WEB SITE OFFERS,74,None,None,301,2,Y,P_DELIMITER,DELIMITER,CHAR,None,",",None,None,None
430,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,IMPEXP_PKG.EXPORT_ITEMOFFERS,11,PL/SQL,WEBSITEOFFER,None,WEB SITE OFFERS,74,None,None,302,3,Y,P_NOTIFGROUP,NOTIFICATION GROUP,CHAR,None,NONE,None,None,None
431,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,IMPEXP_PKG.EXPORT_ITEMOFFERS,11,PL/SQL,WEBSITEOFFER,None,WEB SITE OFFERS,74,None,None,303,4,Y,P_FORWHOM,FOR WHOM,CHAR,None,AAF001,None,None,None
432,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,IMPEXP_PKG.EXPORT_ITEMOFFERS,11,PL/SQL,WEBSITEOFFER,None,WEB SITE OFFERS,74,None,None,304,5,Y,P_HINT,HINT,CHAR,None,NONE,None,None,None
433,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,IMPEXP_PKG.EXPORT_ITEMOFFERS,11,PL/SQL,WEBSITEOFFER,None,WEB SITE OFFERS,74,None,None,305,6,Y,P_MULTIGROUP,MULTIGROUP,CHAR,None,N,None,None,None
434,Y,API,None,1,None,2012-03-18 18:34:36,nan,2012-03-18 18:34:36,IMPEXP_PKG.EXPORT_ITEMOFFERS,11,PL/SQL,WEBSITEOFFER,None,WEB SITE OFFERS,74,None,None,306,7,Y,P_INSTOCKONLY,INSTOCKONLY,CHAR,None,N,None,None,None
435,Y,API,None,1,None,2020-05-11 17:23:20,29.0,2020-05-11 17:24:36,ZOHO_CRM_PKG.PUSH_ACCOUNTS,1,PL/SQL,ZOHO_PUSH_ACCOUNTS,None,ZOHO_PUSH_ACCOUNTS,125,None,None,432,1,Y,P_HINT,HINT,CHAR,None,MERGE,None,None,None
